"subject_id" "activity_type" "variable" "mean" "st_deviation"
7 "STANDING" "tGravityAcc-mean()-X" 0.958728687924528 0.0104337627830067
8 "STANDING" "tGravityAcc-mean()-X" 0.957669921111111 0.0239028879429574
11 "STANDING" "tGravityAcc-mean()-X" 0.956464535957447 0.0122404566113111
14 "STANDING" "tGravityAcc-mean()-X" 0.875319569 0.0450099493989381
15 "STANDING" "tGravityAcc-mean()-X" 0.965528899622642 0.00763881305432631
16 "STANDING" "tGravityAcc-mean()-X" 0.941587749358974 0.024368588047248
17 "STANDING" "tGravityAcc-mean()-X" 0.904678547435897 0.0215761035072255
19 "STANDING" "tGravityAcc-mean()-X" 0.944045837534247 0.0119710695152576
21 "STANDING" "tGravityAcc-mean()-X" 0.881213341910112 0.0156906589639838
22 "STANDING" "tGravityAcc-mean()-X" 0.954064297619048 0.00593621745482672
23 "STANDING" "tGravityAcc-mean()-X" 0.919857125882353 0.0479551619149884
25 "STANDING" "tGravityAcc-mean()-X" 0.929794733108108 0.0351338379664659
26 "STANDING" "tGravityAcc-mean()-X" 0.965460891621622 0.00657100006529208
27 "STANDING" "tGravityAcc-mean()-X" 0.965351492 0.00446905319570279
28 "STANDING" "tGravityAcc-mean()-X" 0.948514848481013 0.00580888410156001
29 "STANDING" "tGravityAcc-mean()-X" 0.974508732 0.00225313417688367
30 "STANDING" "tGravityAcc-mean()-X" 0.968556705084746 0.0051566961642848
2 "LAYING" "tGravityAcc-mean()-X" -0.509754238125 0.141664157658933
4 "LAYING" "tGravityAcc-mean()-X" -0.420664662222222 0.037001216008365
9 "LAYING" "tGravityAcc-mean()-X" -0.5802528348 0.154330903357572
10 "LAYING" "tGravityAcc-mean()-X" -0.453069737586207 0.0727141778668071
12 "LAYING" "tGravityAcc-mean()-X" -0.3785920653 0.0721032575478874
13 "LAYING" "tGravityAcc-mean()-X" -0.156852206467742 0.067385093015568
18 "LAYING" "tGravityAcc-mean()-X" -0.220600509076923 0.040278638872988
20 "LAYING" "tGravityAcc-mean()-X" -0.472431415573529 0.182387517499064
24 "LAYING" "tGravityAcc-mean()-X" -0.359292534027778 0.0795225035234489
1 "LAYING" "tGravityAcc-mean()-X" -0.24888179828 0.220289463378822
3 "LAYING" "tGravityAcc-mean()-X" -0.241758478064516 0.0571378610748931
5 "LAYING" "tGravityAcc-mean()-X" -0.483470597692308 0.0328112896908789
6 "LAYING" "tGravityAcc-mean()-X" -0.47670987877193 0.064368980271152
7 "LAYING" "tGravityAcc-mean()-X" -0.502814250576923 0.0672540703645507
8 "LAYING" "tGravityAcc-mean()-X" -0.405930036111111 0.117873207788429
11 "LAYING" "tGravityAcc-mean()-X" -0.134832031403509 0.0186324625356803
14 "LAYING" "tGravityAcc-mean()-X" -0.145483631627451 0.104289857307771
15 "LAYING" "tGravityAcc-mean()-X" -0.1719930545 0.067682490872607
16 "LAYING" "tGravityAcc-mean()-X" -0.206783742242857 0.128049775367072
17 "LAYING" "tGravityAcc-mean()-X" -0.19913309 0.023647854617546
19 "LAYING" "tGravityAcc-mean()-X" -0.680043155060241 0.192292864401477
21 "LAYING" "tGravityAcc-mean()-X" -0.174349174822222 0.0481746622663816
22 "LAYING" "tGravityAcc-mean()-X" -0.418494577083333 0.141156010876087
23 "LAYING" "tGravityAcc-mean()-X" -0.391564962777778 0.0242097035843748
25 "LAYING" "tGravityAcc-mean()-X" -0.461102531369863 0.259484576833447
26 "LAYING" "tGravityAcc-mean()-X" -0.621309715263158 0.0505949404172093
27 "LAYING" "tGravityAcc-mean()-X" -0.530434604864865 0.025094089935159
28 "LAYING" "tGravityAcc-mean()-X" -0.490334541875 0.192706855354049
29 "LAYING" "tGravityAcc-mean()-X" -0.346789842753623 0.0522441891535199
30 "LAYING" "tGravityAcc-mean()-X" -0.344737755285714 0.0758056085120646
2 "WALKING" "tGravityAcc-mean()-Y" -0.34660709 0.00642920348239162
4 "WALKING" "tGravityAcc-mean()-Y" -0.0858540265666667 0.0276211085097517
9 "WALKING" "tGravityAcc-mean()-Y" -0.0314341738730769 0.0569273316087962
10 "WALKING" "tGravityAcc-mean()-Y" -0.0838277013962264 0.132339351766139
12 "WALKING" "tGravityAcc-mean()-Y" -0.1559834498 0.0114892088136957
13 "WALKING" "tGravityAcc-mean()-Y" -0.283658580877193 0.0269255266237689
18 "WALKING" "tGravityAcc-mean()-Y" -0.254317085892857 0.0130589215422707
20 "WALKING" "tGravityAcc-mean()-Y" -0.344443913137255 0.0239040019616242
24 "WALKING" "tGravityAcc-mean()-Y" -0.115116241810345 0.0200624117634222
1 "WALKING" "tGravityAcc-mean()-Y" -0.282165021263158 0.0289640592722
3 "WALKING" "tGravityAcc-mean()-Y" -0.261986357931034 0.008896814897206
5 "WALKING" "tGravityAcc-mean()-Y" -0.100440285303571 0.0383340368183291
6 "WALKING" "tGravityAcc-mean()-Y" -0.214694852280702 0.020822147319348
7 "WALKING" "tGravityAcc-mean()-Y" -0.159097003684211 0.0261032053160638
8 "WALKING" "tGravityAcc-mean()-Y" -0.217102194583333 0.0561675871452888
11 "WALKING" "tGravityAcc-mean()-Y" -0.212045870169492 0.00746375749146928
14 "WALKING" "tGravityAcc-mean()-Y" -0.270314822881356 0.0151316251767405
15 "WALKING" "tGravityAcc-mean()-Y" -0.233918282592593 0.0113665460051006
16 "WALKING" "tGravityAcc-mean()-Y" -0.0668246472745098 0.155012445491163
17 "WALKING" "tGravityAcc-mean()-Y" -0.179927382704918 0.108572047957685
19 "WALKING" "tGravityAcc-mean()-Y" -0.2233381 0.0355693326907865
21 "WALKING" "tGravityAcc-mean()-Y" -0.370984549423077 0.00974319711747203
22 "WALKING" "tGravityAcc-mean()-Y" -0.259644937173913 0.0237922802288809
23 "WALKING" "tGravityAcc-mean()-Y" -0.16176137 0.0126059916914473
25 "WALKING" "tGravityAcc-mean()-Y" -0.127315870743243 0.020614326639141
26 "WALKING" "tGravityAcc-mean()-Y" -0.133922185084746 0.0143434728869815
27 "WALKING" "tGravityAcc-mean()-Y" -0.187497034561404 0.0298089994899891
28 "WALKING" "tGravityAcc-mean()-Y" -0.229316151481481 0.00741443103251506
29 "WALKING" "tGravityAcc-mean()-Y" -0.127318078679245 0.00600654725008567
30 "WALKING" "tGravityAcc-mean()-Y" -0.157673823846154 0.0170798646367315
2 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.416214890416667 0.0729649508676066
4 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.232944304615385 0.0230147368012084
9 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.0377947824285714 0.107878420735433
10 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.0565670278723404 0.210407121947056
12 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.259144202692308 0.0309361812763006
13 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.357404501636364 0.0524193857389771
18 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.316619946206897 0.0139553799899074
20 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.479894842941176 0.0359072063275617
24 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.237498409152542 0.0339457144016076
1 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.362153364339623 0.0294385910883529
3 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.382851153728814 0.0247294222471023
5 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.265942569148936 0.0521217393261959
6 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.340732608823529 0.035169900841709
7 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.240950944117647 0.0595666184495498
8 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.291341491707317 0.0312905225567092
11 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.343576924814815 0.0238503229177092
14 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.322680364814815 0.0191580026036834
15 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.3149610125 0.0234825039553342
16 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.0805926025490196 0.232952059698185
17 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.284153753333333 0.102297912533379
19 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.3871007085 0.0326485186110381
21 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.432309617446809 0.0179290554385508
22 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.33682691 0.0252618128969582
23 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.214481808235294 0.0267857292210833
25 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.217641282461538 0.0304328852343587
26 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.246169656181818 0.0233298052141415
27 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.229278659607843 0.0212863005547262
28 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.333223996666667 0.0189308197646683
29 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.227120125306122 0.022631557884768
30 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Y" -0.226647292153846 0.0242996126263627
2 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.325780100638298 0.0292899794507798
4 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.0620852772955556 0.0336566347854514
9 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.0352304645104762 0.040066737877156
10 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.0646160768947368 0.110881506908776
12 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.178702175434783 0.0238695689058553
13 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.211555112553191 0.0148921708146714
18 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.225809125454545 0.0207787998096539
20 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.277419718666667 0.0328217001372988
24 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.128326710927273 0.0284908440014992
1 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.266610338979592 0.0280777453303013
3 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.228829214285714 0.0248801429806914
5 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.0607578318319149 0.0519367078532976
6 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.214046334375 0.026252364029716
7 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.12987167306383 0.0164645936152418
8 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.187610243421053 0.0390641970794748
11 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.200321942608696 0.0179023473041618
14 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.264254674666667 0.014694296136392
15 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.167462317142857 0.0188938950949166
16 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.0584832676382979 0.146755685277058
17 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.151077057652174 0.0994540905437156
19 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.215018042307692 0.0238697232453175
21 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.356673289555556 0.0168720135467897
22 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.222215179444444 0.0302399941247531
23 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.110028841648148 0.0106214064825153
25 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.0724270175862069 0.0196660415170312
26 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.0799003729 0.0141446206244213
27 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.166938774772727 0.022783276122235
28 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.235897105217391 0.0116823320715556
29 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.0760962952291667 0.0134957381923333
30 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Y" -0.126710371903226 0.0319876478183442
2 "SITTING" "tGravityAcc-mean()-Y" -0.105630024498783 0.0559309927840332
4 "SITTING" "tGravityAcc-mean()-Y" 0.211622539936894 0.228763964892605
9 "SITTING" "tGravityAcc-mean()-Y" -0.0414258228938 0.138465822948372
10 "SITTING" "tGravityAcc-mean()-Y" -0.041260775 0.432272099319946
12 "SITTING" "tGravityAcc-mean()-Y" 0.0830509010823529 0.137018956805326
13 "SITTING" "tGravityAcc-mean()-Y" 0.101769752489796 0.153276149094776
18 "SITTING" "tGravityAcc-mean()-Y" 0.12988647622807 0.16379935012269
20 "SITTING" "tGravityAcc-mean()-Y" 0.0733385412878788 0.129243375568748
24 "SITTING" "tGravityAcc-mean()-Y" 0.182254651955882 0.0902966007311731
1 "SITTING" "tGravityAcc-mean()-Y" 0.204411592680851 0.111323223138669
3 "SITTING" "tGravityAcc-mean()-Y" 0.127303379245962 0.143715161511951
5 "SITTING" "tGravityAcc-mean()-Y" 0.168445524 0.206448404427112
6 "SITTING" "tGravityAcc-mean()-Y" 0.0682628663363636 0.132095327792236
7 "SITTING" "tGravityAcc-mean()-Y" 0.00608846646041667 0.0317628420968716
8 "SITTING" "tGravityAcc-mean()-Y" 0.240095117065217 0.124440334309132
11 "SITTING" "tGravityAcc-mean()-Y" 0.213716305739623 0.179824018805921
14 "SITTING" "tGravityAcc-mean()-Y" -0.0364533962277778 0.0724357222677793
15 "SITTING" "tGravityAcc-mean()-Y" 0.210849305016949 0.157932901375376
16 "SITTING" "tGravityAcc-mean()-Y" -0.086588253942029 0.0714556567375143
17 "SITTING" "tGravityAcc-mean()-Y" -0.002814673171875 0.083196362980512
19 "SITTING" "tGravityAcc-mean()-Y" 0.360343534657534 0.148868841899486
21 "SITTING" "tGravityAcc-mean()-Y" 0.0215206708823529 0.136074274104676
22 "SITTING" "tGravityAcc-mean()-Y" 0.208553884 0.118755145001677
23 "SITTING" "tGravityAcc-mean()-Y" 0.1217510625 0.0774046304272495
25 "SITTING" "tGravityAcc-mean()-Y" 0.208287142261538 0.17359062153759
26 "SITTING" "tGravityAcc-mean()-Y" 0.223105562025641 0.221629130964595
27 "SITTING" "tGravityAcc-mean()-Y" 0.212947021371429 0.132310104671609
28 "SITTING" "tGravityAcc-mean()-Y" -0.112596728361111 0.16272933826899
29 "SITTING" "tGravityAcc-mean()-Y" 0.1556594569 0.0342683110113108
30 "SITTING" "tGravityAcc-mean()-Y" 0.114588392624871 0.208099368534389
2 "STANDING" "tGravityAcc-mean()-Y" -0.370062696851852 0.049291207170116
4 "STANDING" "tGravityAcc-mean()-Y" -0.0759009061071429 0.0285147062270118
9 "STANDING" "tGravityAcc-mean()-Y" -0.010383816474 0.0413739749290386
10 "STANDING" "tGravityAcc-mean()-Y" -0.0431597830454545 0.17901588566896
12 "STANDING" "tGravityAcc-mean()-Y" -0.21886535557377 0.0431792288890056
13 "STANDING" "tGravityAcc-mean()-Y" -0.239943146315789 0.0404308889589566
18 "STANDING" "tGravityAcc-mean()-Y" -0.204206320958904 0.0298844566312204
20 "STANDING" "tGravityAcc-mean()-Y" -0.305938716712329 0.132308150806227
24 "STANDING" "tGravityAcc-mean()-Y" -0.145201300942029 0.0276275029813637
1 "STANDING" "tGravityAcc-mean()-Y" -0.272983832264151 0.0821744588679097
3 "STANDING" "tGravityAcc-mean()-Y" -0.301735130327869 0.0340425266052579
5 "STANDING" "tGravityAcc-mean()-Y" -0.03871012665 0.0412344669554195
6 "STANDING" "tGravityAcc-mean()-Y" -0.230251036140351 0.0458532744326772
7 "STANDING" "tGravityAcc-mean()-Y" -0.117607048924528 0.0318503668417384
8 "STANDING" "tGravityAcc-mean()-Y" -0.0904603488214815 0.0524823706579408
11 "STANDING" "tGravityAcc-mean()-Y" -0.173082704680851 0.0105627808992638
14 "STANDING" "tGravityAcc-mean()-Y" -0.226692231166667 0.0252388504699343
15 "STANDING" "tGravityAcc-mean()-Y" -0.164713175490566 0.0439883054622121
16 "STANDING" "tGravityAcc-mean()-Y" -0.0578867045 0.1351200932494
17 "STANDING" "tGravityAcc-mean()-Y" -0.257486817948718 0.0653878900838296
19 "STANDING" "tGravityAcc-mean()-Y" -0.223897807808219 0.0543733251820142
21 "STANDING" "tGravityAcc-mean()-Y" -0.346155558876404 0.0213009593261634
22 "STANDING" "tGravityAcc-mean()-Y" -0.226418773650794 0.0261468492307787
23 "STANDING" "tGravityAcc-mean()-Y" -0.117401359697059 0.0650907417538856
25 "STANDING" "tGravityAcc-mean()-Y" -0.159316786486486 0.0210437698301524
26 "STANDING" "tGravityAcc-mean()-Y" -0.140315421824324 0.0278473011381454
27 "STANDING" "tGravityAcc-mean()-Y" -0.188504847375 0.0138131659477328
28 "STANDING" "tGravityAcc-mean()-Y" -0.247656166582278 0.017497899012036
29 "STANDING" "tGravityAcc-mean()-Y" -0.05848715356 0.0594530114949912
30 "STANDING" "tGravityAcc-mean()-Y" -0.100296804186441 0.082986016086115
2 "LAYING" "tGravityAcc-mean()-Y" 0.752536639375 0.0306752707986311
4 "LAYING" "tGravityAcc-mean()-Y" 0.915165104259259 0.0430892341732633
9 "LAYING" "tGravityAcc-mean()-Y" -0.1191541962 0.305356099553249
10 "LAYING" "tGravityAcc-mean()-Y" -0.139297681034483 0.830175039760855
12 "LAYING" "tGravityAcc-mean()-Y" 0.8033788345 0.1881347711765
13 "LAYING" "tGravityAcc-mean()-Y" 0.656400944354839 0.250012228730726
18 "LAYING" "tGravityAcc-mean()-Y" 0.719755403692308 0.196660625096766
20 "LAYING" "tGravityAcc-mean()-Y" 0.864882956617647 0.0732154393884115
24 "LAYING" "tGravityAcc-mean()-Y" 0.738430699305556 0.0311860951660909
1 "LAYING" "tGravityAcc-mean()-Y" 0.70554977346 0.282054386400136
3 "LAYING" "tGravityAcc-mean()-Y" 0.837032099677419 0.0425890952700591
5 "LAYING" "tGravityAcc-mean()-Y" 0.954890346153846 0.0110167283110977
6 "LAYING" "tGravityAcc-mean()-Y" 0.956593814210526 0.0457814102782673
7 "LAYING" "tGravityAcc-mean()-Y" 0.393444278076923 0.184214913410246
8 "LAYING" "tGravityAcc-mean()-Y" 0.589922434814815 0.262045801614692
11 "LAYING" "tGravityAcc-mean()-Y" 0.943017941403509 0.00927889604765229
14 "LAYING" "tGravityAcc-mean()-Y" 0.48539692745098 0.0311321882783717
15 "LAYING" "tGravityAcc-mean()-Y" 0.899242553055556 0.0205313380584922
16 "LAYING" "tGravityAcc-mean()-Y" -0.0199270225714286 0.44399728616445
17 "LAYING" "tGravityAcc-mean()-Y" 0.658792072253521 0.119481462958829
19 "LAYING" "tGravityAcc-mean()-Y" 0.725646622771084 0.0539634737462191
21 "LAYING" "tGravityAcc-mean()-Y" 0.599992678 0.0193410408095606
22 "LAYING" "tGravityAcc-mean()-Y" 0.632484075694444 0.119944878483849
23 "LAYING" "tGravityAcc-mean()-Y" 0.438434067361111 0.0296642050672928
25 "LAYING" "tGravityAcc-mean()-Y" 0.620658919917808 0.431384022664746
26 "LAYING" "tGravityAcc-mean()-Y" 0.803015011578947 0.0289197086375717
27 "LAYING" "tGravityAcc-mean()-Y" 0.567879494054054 0.0324561800241356
28 "LAYING" "tGravityAcc-mean()-Y" 0.1440732745 0.427671968843944
29 "LAYING" "tGravityAcc-mean()-Y" 0.807535373478261 0.031461187807778
30 "LAYING" "tGravityAcc-mean()-Y" 0.732661247714286 0.0632065801755101
2 "WALKING" "tGravityAcc-mean()-Z" 0.0847270871186441 0.0622440626329567
4 "WALKING" "tGravityAcc-mean()-Z" 0.127764112666667 0.0193597924255908
9 "WALKING" "tGravityAcc-mean()-Z" -0.115856121080385 0.127113469726512
10 "WALKING" "tGravityAcc-mean()-Z" 0.0549276242264151 0.0176297028200784
12 "WALKING" "tGravityAcc-mean()-Z" -0.03608428788 0.0139294918694282
13 "WALKING" "tGravityAcc-mean()-Z" -0.131299718666667 0.155576130925399
18 "WALKING" "tGravityAcc-mean()-Z" -0.0609313415892857 0.164569065574896
20 "WALKING" "tGravityAcc-mean()-Z" -0.035130214 0.0684244042619283
24 "WALKING" "tGravityAcc-mean()-Z" -0.140910029827586 0.00869883110795333
1 "WALKING" "tGravityAcc-mean()-Z" -0.068102864 0.0422371049270371
3 "WALKING" "tGravityAcc-mean()-Z" -0.138107866258621 0.0252534917433799
5 "WALKING" "tGravityAcc-mean()-Z" 0.00247623628392857 0.0246729851824751
6 "WALKING" "tGravityAcc-mean()-Z" 0.0331888826842105 0.015944549820452
7 "WALKING" "tGravityAcc-mean()-Z" -0.160846924029807 0.165508818550052
8 "WALKING" "tGravityAcc-mean()-Z" -0.186267836962021 0.167877912859291
11 "WALKING" "tGravityAcc-mean()-Z" 0.134053215101695 0.0450321965491447
14 "WALKING" "tGravityAcc-mean()-Z" -0.422495268474576 0.0348589496292779
15 "WALKING" "tGravityAcc-mean()-Z" 0.0757356734814815 0.0204880981893873
16 "WALKING" "tGravityAcc-mean()-Z" -0.217351194313725 0.0517655480654312
17 "WALKING" "tGravityAcc-mean()-Z" -0.190265949622951 0.0526426902492079
19 "WALKING" "tGravityAcc-mean()-Z" -0.0898428797307692 0.0667736655163079
21 "WALKING" "tGravityAcc-mean()-Z" -0.220947960192308 0.0195110053394411
22 "WALKING" "tGravityAcc-mean()-Z" 0.0233780056086957 0.0814542602712977
23 "WALKING" "tGravityAcc-mean()-Z" -0.160763360338983 0.0210634927304011
25 "WALKING" "tGravityAcc-mean()-Z" 0.188416273486486 0.112553186796715
26 "WALKING" "tGravityAcc-mean()-Z" 0.108738699508475 0.0131830813657283
27 "WALKING" "tGravityAcc-mean()-Z" -0.126210937305263 0.100695432140468
28 "WALKING" "tGravityAcc-mean()-Z" -0.125912861222222 0.0180984653012539
29 "WALKING" "tGravityAcc-mean()-Z" 0.0955792142264151 0.0307175315146482
30 "WALKING" "tGravityAcc-mean()-Z" -0.00392556384476923 0.0316654339586238
2 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.195888238891667 0.2544951140977
4 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0841675382884615 0.0153523872294323
9 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.266009866857143 0.125483479099854
10 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0227527702016383 0.0287163877985946
12 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.0702503820961538 0.075948011593918
13 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.207507170584727 0.180582553782468
18 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.106112549189655 0.194308383925019
20 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.130117634791765 0.177078862782979
24 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.227134869152542 0.018597622864803
1 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.075402939754717 0.0261594958039558
3 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.162943955254237 0.0306984099423772
5 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.0232035364248936 0.0117418139847302
6 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.0184608964392157 0.0271429948047537
7 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.403599709607843 0.120260710025088
8 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.192306960631707 0.201149212433625
11 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.146633747092593 0.0363064401363844
14 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.49508872037037 0.0429044739236785
15 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0811803405 0.0236310956021493
16 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.379059698039216 0.0304082644694541
17 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.298171464166667 0.105346424812716
19 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.2210087627 0.15132894530524
21 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.309735038510638 0.0192678432665553
22 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.0957978990316667 0.0891089040105148
23 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.35593445 0.0333050246966251
25 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.108230986684615 0.119816205972061
26 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.00199310572363636 0.0186603134400636
27 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.294642640196078 0.148899164283369
28 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.265207858431373 0.0298888586601227
29 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" 0.0443786011771429 0.0374286854938494
30 "WALKING_UPSTAIRS" "tGravityAcc-mean()-Z" -0.0221401100714154 0.025576501513149
2 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" -0.0438890162723404 0.209745148390563
4 "WALKING_DOWNSTAIRS" "tGravityAcc-mean()-Z" 0.148714808888889 0.0189552168997918
